14:34:44,courseregistrationplatform-redis-1,6.40%,6.59MiB / 15.62GiB
14:34:44,courseregistrationplatform-grafana-1,0.05%,51.86MiB / 15.62GiB
14:34:44,courseregistrationplatform-prometheus-1,0.17%,39.32MiB / 15.62GiB
14:34:44,sugang-control-plane,8.79%,713.6MiB / 15.62GiB
14:34:44,sugang-worker,4.45%,563MiB / 15.62GiB
14:34:44,sugang-worker2,5.33%,1000MiB / 15.62GiB
14:34:44,biostream_api,7.63%,210.2MiB / 15.62GiB
14:34:44,biostream_mcp,0.00%,0B / 0B
14:34:44,biostream_qdrant,0.29%,149.4MiB / 15.62GiB
14:34:44,biostream_db,0.00%,36.36MiB / 15.62GiB
14:34:49,courseregistrationplatform-k6-run-09fad89f1bb0,38.08%,680.4MiB / 15.62GiB
14:34:49,courseregistrationplatform-backend_2-1,49.82%,84.16MiB / 15.62GiB
14:34:49,courseregistrationplatform-backend_1-1,52.76%,85.45MiB / 15.62GiB
14:34:49,courseregistrationplatform-frontend-1,0.00%,47.7MiB / 15.62GiB
14:34:49,courseregistrationplatform-worker_1-1,0.21%,29.82MiB / 15.62GiB
14:34:49,courseregistrationplatform-worker_2-1,0.38%,29.62MiB / 15.62GiB
14:34:49,courseregistrationplatform-nginx-1,15.75%,74.88MiB / 15.62GiB
14:34:49,courseregistrationplatform-ai-server-1,0.18%,108MiB / 15.62GiB
14:34:49,courseregistrationplatform-db-1,1.69%,420.5MiB / 15.62GiB
14:34:49,courseregistrationplatform-rabbitmq-1,0.60%,153.4MiB / 15.62GiB
14:34:49,courseregistrationplatform-redis-1,6.13%,6.348MiB / 15.62GiB
14:34:49,courseregistrationplatform-grafana-1,0.05%,51.86MiB / 15.62GiB
14:34:49,courseregistrationplatform-prometheus-1,0.10%,39.11MiB / 15.62GiB
14:34:49,sugang-control-plane,10.76%,713.7MiB / 15.62GiB
14:34:49,sugang-worker,2.43%,564.3MiB / 15.62GiB
14:34:49,sugang-worker2,2.72%,1008MiB / 15.62GiB
14:34:49,biostream_api,5.76%,210MiB / 15.62GiB
14:34:49,biostream_mcp,0.00%,0B / 0B
14:34:49,biostream_qdrant,0.30%,149.4MiB / 15.62GiB
14:34:49,biostream_db,0.00%,36.36MiB / 15.62GiB
14:34:54,courseregistrationplatform-k6-run-09fad89f1bb0,34.23%,680.2MiB / 15.62GiB
14:34:54,courseregistrationplatform-backend_2-1,56.09%,83.43MiB / 15.62GiB
14:34:54,courseregistrationplatform-backend_1-1,52.42%,86.01MiB / 15.62GiB
14:34:54,courseregistrationplatform-frontend-1,0.00%,47.7MiB / 15.62GiB
14:34:54,courseregistrationplatform-worker_1-1,1.85%,29.62MiB / 15.62GiB
14:34:54,courseregistrationplatform-worker_2-1,1.95%,29.17MiB / 15.62GiB
